2720618768098661,,109.12
3528517994341352,,942.88
4054422983742811,,367.6
4539969149122929,,938.07
4485005581712176,,435.25
3589585101484924,,786.98
4532195311829854,,269.54
2621604723121236,,29.96
4532289966655,,890.96
2551065342635200,,771.88
5507786684428700,,698.26
4532426886616784,,899.28
5538802370265323,,593.8
5247723447668087,,727.49
4556107368808484,,571.6
375805783590911,,242.26
2720670017318366,,347.79
4485067063270,,139.97
2221836001338546,,269.02
5173027502430161,,559.53
4532976246949572,,155.16
4485778181635571,,246.24
4485411082375846,,161.98
5459851958932106,,268.67
4916617240854832,,142.32
2221234580940462,,76.54
5455189569372246,,681.98
2720486934139904,,455.02
5185963197761112,,116.24
5342749021788151,,406.8
6011509014384295,,589.18
4024007176381894,,356.83
6011562772228691,,124.52
4485041303016,,115.38
349754588971574,,791.5
5517293198520286,,274.01
2440129365314294,,665.23
2527856898700773,,845.17
5587146709996723,,116.6
5477806758585940,,217.97
2221844201126240,,714.63
4929309919738737,,764.35
2690004207630800,,183.08
4929080930348505,,366.63
2221247192868533,,512.39
3528925606495161,,916.58
5532417113904785,,235.78
3589553817361901,,702.27
6011125922088751,,18.05
4539652803161850,,789.88
4716660216961530,,319.71
3528454596723243,,650.5
4916322727745781,,710.78
4916323634258546,,619.71
5470194233379024,,664.99
4916514592736982,,805.01
4024007114669,,368.05
4539634277192918,,85.52
4024007130568859,,174.75
4485878012609793,,904.85
3589331334240787,,889.59
4485206529762998,,704.68
2378540661817804,,896.21
344170451319368,,550.34
4716067976373908,,757.64
5438425295650915,,907.62
4485390533156809,,657.24
6011377204649020,,113.59
2389205608987386,,117.76
2499092083920182,,330.51
5222452048649507,,989.93
4539004244961,,918.85
4716727080082832,,360.25
4532342705372972,,390.91
3528891197226193,,77.56
2681875688295341,,453.28
4020142263544,,316.55
4484549624065614,,944.14
2221966953043834,,919.88
4892946678715811,,990.36
4532303820993951,,245.91
4716492864252479,,661.62
4539955018549979,,64.57
342982983975927,,493.07
4646046243651,,178.73
5429262839318613,,25.12
4539350150154723,,651.64
4539969611709,,897.58
4556429700742951,,284.4
4716803374567703,,792.56
4446934199531,,24.54
5520399792495000,,387.58
5435320280913290,,945.93
3528810818201542,,422.42
4024007152048434,,595.92
3589047448247308,,154.94
2388746643132117,,163.66
4675392331443637,,105.94
4929036637904875,,894.36
4929073579930782,,495.98
4532775517124729,,570.02
4916119318535070,,853.71
5324977226082318,,579.9
4929551831840956,,274.27
347839217193427,,938.17
5559276079786687,,853.99
4916972573490062,,80.04
3528161348057735,,860.86
341099350446613,,987.22
4716961743890931,,87.46
6011681500928396,,842.47
4539474854148482,,949.07
5362983504749886,,402.44
2547653816495396,,726.45
4485299864967819,,420.58
4916993061681,,921.39
5378015919449521,,77.19
4024007175359024,,696.3
3528555585596372,,710.84
4532433143729244,,546.33
4485267950706,,578.65
4929376436792,,334.44
4716632907525593,,138.49
370020618369573,,155.14
344501948964996,,784.14
3528645986743424,,797.85
2414908221009046,,601.03
341661937089990,,582.67
5304156321509491,,854.23
3589638178199022,,643.25
2627229488297205,,825.01
4916557447766886,,355.84
4716806599434,,859.21
5522588042027732,,204.19
371202184926262,,140.2
5470835230451675,,4.72
2720347825011042,,866.99
2487855609655274,,151.92
4024007189263220,,93.43
5556976091653426,,514.49
3589209005527809,,540.1
2577922205629441,,246.11
4485848865612335,,185.12
2522260110485468,,20.79
5398477418609243,,227.14
5189205321731504,,285.13
3589400309295819,,618.75
6011924143108822,,86.34
4024007119169513,,999.48
5416071150358131,,600.31
4929856104571,,442.33
4556862458916650,,538.81
5499174927742270,,859.22
4233876725493039,,314.6
3589862961635428,,735.73
4532332297802569,,35.69
5111662897567543,,562.1
6011784975348171,,193.88
3528545866174130,,330.09
2720095326167736,,751.6
2590533038190270,,368.92
3528740784873315,,387.18
2631288711973192,,843.5
4716482485731266,,115.26
2221590361080103,,20.4
4556551487942,,524.56
2221949391299713,,14.43
4024007166692425,,552.87
2370821560896745,,327.43
6011323406392324,,830.19
3528657581799982,,451.67
4916913566070537,,801.2
4929332710900,,584.13
5164669241290009,,99.2
6011975565077192,,371.8
5240361939167289,,466.55
4539797373037087,,179.08
4929195738986924,,75.45
3589438158844071,,760.33
4485638345958,,485.77
6011778990732245,,425.54
4929674537246169,,849.96
4764922040350145,,675.98
2473992487678544,,412.71
4485623402590330,,413.84
4485326485873413,,616.46
5116120500666371,,960.79
4556427547644117,,237.33
5387289650973838,,360.62
4929785430773891,,64.3
2428393997257174,,905.4
4428710512004482,,175.32
5405227749912522,,803.17
5157442923377133,,652.96
3528129757415355,,600.45
5577185599238392,,253.59
2664770955379194,,817.06
6011238609479308,,650.51
2609972640384302,,760.64
4024007175898591,,562.5
2480118844899950,,884.62
2529567437083864,,891.78
4485231696690,,783.71
3528868943864550,,227.64
6011803558018231,,332.14
4929314591592030,,532.52
4929186828068053,,755.86
4916772441520169,,91.0
4485391572179967,,728.57
5275277652656324,,415.71
349872129670305,,273.7
4556453191813204,,998.92
347356181653658,,304.48
4532114687081982,,645.34
5478835846475854,,992.74
3589064178154067,,229.39
4485451270538672,,750.2
3528755636352961,,297.84
4024007155551665,,966.81
2221866082144893,,415.53
5478382555941982,,357.43
6011680032770102,,303.18
2720768815786535,,348.54
4716841334631,,905.29
3589185208151367,,543.78
4929931696621602,,203.95
4556183269042036,,952.42
4024007140235,,532.32
4539023338701083,,521.35
4556139858416,,92.43
4024007167749307,,570.39
4024007133650167,,201.16
343781509738986,,744.9
4890161497996871,,22.74
5570607520766222,,233.32
4556218355592666,,537.55
379001634815774,,161.08
3528215032908361,,775.71
4532139361248,,298.48
3528346032436630,,16.67
5567936511346198,,255.21
2720220677008590,,893.71
3589821382185942,,21.61
2221028469842892,,444.05
4024007197937062,,425.18
2432770545510176,,941.78
2422051427301709,,624.52
2509177765826498,,613.81
4929159513521025,,354.86
4539207043221749,,120.2
2388524369659484,,861.88
4716614051677,,627.61
4716039893897756,,813.93
4716814159026492,,906.91
4485051405733642,,979.93
2408758130882563,,620.41
5350262719877418,,197.44
3589566353606794,,398.52
4024007132877,,50.53
2720206987600036,,283.11
2693581486220814,,388.9
4716242661293,,305.19
2543736688391555,,208.88
5553589999541214,,633.47
5301328820094456,,756.67
5264269533043619,,36.32
2692764803052869,,199.97
4929452287777786,,969.33
4024007115292889,,479.14
378805314636693,,93.27
5545956014796498,,539.18
2375101859537184,,645.74
343632962680639,,494.1
3528879276534512,,759.84
2542333795395595,,157.75
5527864835617103,,284.9
2490135590889900,,448.55
5272752360826958,,346.17
375167146629351,,155.41
3528935140049333,,866.34
2419947776282132,,320.32
3528381355891475,,712.67
5363335200386811,,466.28
2720058785635189,,612.95
4716902060323585,,674.25
4929063815824014,,507.64
4916442939693908,,837.96
2304967530572048,,751.06
2364953621190137,,585.74
377403619973010,,393.77
4716067905662876,,668.54
2511445265430954,,973.7
4556097998832,,584.02
4916774781749713,,591.01
5324005015753491,,49.64
5105642731419083,,386.37
5463605245735829,,601.94
6011548667079968,,75.62
2463119944029002,,269.08
4485709409078740,,614.21
4929952941819064,,574.89
5228606080032252,,491.97
370913182720991,,791.68
4586125384047436,,178.31
4539145067844014,,285.73
2720000027627681,,109.95
2311658091941505,,112.58
4485277168448132,,729.89
4485430672515132,,867.28
4916670043178701,,704.6
5537709781779100,,319.78
2381162645697833,,609.24
4504532889063785,,254.0
5107731749261997,,302.65
377809386269749,,902.34
4070336458924268,,807.77
4868974740103501,,173.21
5199888306626456,,92.65
2320216818911993,,988.25
4305191502235139,,651.0
4485869237570217,,382.08
3589180472078578,,394.91
4532387815476429,,687.01
3589750267710401,,289.51
4539473277849,,813.35
2488128717070342,,782.64
3528511492583755,,569.13
3589076016460951,,950.18
4929811771918398,,779.63
4749184667532634,,593.64
4539300607231996,,355.31
3528909677775412,,72.22
4532651430694,,297.17
4916173841837,,663.76
2221922608039982,,588.15
3589276149425604,,377.33
4532564446223996,,798.66
4539150169301,,865.48
5530225936075036,,587.32
5385425910656787,,505.31
6011583944285179,,490.2
6011245325445810,,482.02
4485327091306194,,872.98
2669810882483795,,881.0
2529901366358882,,91.69
4916028689158562,,608.8
